month,day,hour,GHI,DNI,DHI,Tair,RH,WS
7,6,23,0.0,0.0,0.0,23.0,59.60728381540225,2.990313669268722
7,7,0,0.0,0.0,0.0,24.2,62.67220098196896,0.45049056831505446
7,7,1,0.0,0.0,0.0,22.9,44.347835325357764,1.8781096277024543
7,7,2,0.0,0.0,0.0,25.2,54.706581297555516,4.4298290598617776
7,7,3,0.0,0.0,0.0,25.9,63.673531481812375,0.21491671536758927
7,7,4,0.0,0.0,0.0,23.9,69.07211734583991,2.632062353590519
7,7,5,28.6,163.7,16.0,27.8,69.34939742129504,0.23587760952540004
7,7,6,112.0,231.8,49.4,27.5,44.208190846822504,1.7247411784027689
7,7,7,172.3,155.0,100.7,27.1,45.222202247519185,3.703129864878338
7,7,8,58.6,47.2,28.5,28.8,65.84137101055214,3.3680522964730306
7,7,9,245.6,202.8,86.3,29.9,52.531916119951674,3.563500769491527
7,7,10,280.5,179.8,119.6,32.1,68.94592606041776,2.397929579887928
7,7,11,258.1,108.0,154.5,32.8,43.69831790917982,4.707220048430128
7,7,12,322.5,195.4,132.5,30.8,59.01590056266552,0.1682789861807424
7,7,13,255.2,177.4,89.3,30.3,59.657631827568835,4.082935434329279
7,7,14,241.4,179.8,88.6,31.3,64.80467097003245,0.029740703006076934
7,7,15,170.6,146.1,65.1,31.6,49.68840003853647,0.7199427855371497
7,7,16,202.0,251.1,61.6,30.6,40.33235938674583,2.494421762116212
7,7,17,152.6,171.6,88.4,28.4,61.712727615456814,3.648175655919845
7,7,18,14.4,47.2,5.9,28.4,65.26430272545478,8.20540237233555
7,7,19,0.0,0.0,0.0,27.1,70.07454962633038,1.868045317975167
7,7,20,0.0,0.0,0.0,25.7,56.414483466158494,3.5468032456867906
7,7,21,0.0,0.0,0.0,23.5,67.75681641015447,0.36888948762334317
7,7,22,0.0,0.0,0.0,25.2,64.85773774888429,2.2119054027009617
7,7,23,0.0,0.0,0.0,24.8,73.22405077714336,2.697640902191139
7,8,0,0.0,0.0,0.0,24.3,59.44612083955782,1.2479991009025067
7,8,1,0.0,0.0,0.0,24.3,42.70100697205921,4.735330179224294
7,8,2,0.0,0.0,0.0,27.1,59.32340326380753,2.826465243831828
7,8,3,0.0,0.0,0.0,24.2,60.884507484627115,1.7595996736841226
7,8,4,0.0,0.0,0.0,27.9,65.18194242398494,7.140179565468591
7,8,5,0.0,0.0,0.0,28.8,44.67317633659383,5.891936931011534
7,8,6,66.5,124.1,33.2,28.7,56.879551851921256,3.6818237750694065
7,8,7,99.4,113.5,47.2,30.7,68.68103571564615,4.5599848630381405
7,8,8,223.0,190.4,101.8,29.8,58.95914547278867,2.943715840327177
7,8,9,237.5,195.4,84.2,34.4,56.942656178679144,3.761813044071189
7,8,10,270.8,178.4,111.4,33.3,79.06326397783499,0.7361450078093662
7,8,11,265.6,128.5,142.5,29.4,49.29995813168448,0.6109578146660718
7,8,12,266.2,155.9,114.6,34.4,72.33154709984314,0.9624352781268648
7,8,13,242.5,155.7,96.9,32.7,70.2124973587419,5.725132069593676
7,8,14,223.5,146.7,98.9,32.8,57.74833538383037,0.5300324963259453
7,8,15,189.1,152.9,78.8,28.9,59.67109446917673,1.0095359510205555
7,8,16,163.8,178.9,63.8,29.6,59.63541267047836,0.9452539947650906
7,8,17,53.5,72.5,26.4,32.3,61.81947756343537,3.8183849689167344
7,8,18,9.6,28.0,4.6,26.6,54.05458642562212,6.055843806922337
7,8,19,0.0,0.0,0.0,26.5,55.718517735713306,9.501632087903417
7,8,20,0.0,0.0,0.0,28.7,56.44775469102188,0.5915002159514439
7,8,21,0.0,0.0,0.0,24.5,56.76702299401117,4.2668756387316895
7,8,22,0.0,0.0,0.0,24.1,56.8924376944793,2.1542571028558504
7,8,23,0.0,0.0,0.0,22.7,37.59175210963928,3.221701670195316
7,9,0,0.0,0.0,0.0,25.7,60.976490879294516,2.077004583284921
7,9,1,0.0,0.0,0.0,19.2,54.725322198460674,2.0625023142252283
7,9,2,0.0,0.0,0.0,23.9,41.331889133853,0.533260520421879
7,9,3,0.0,0.0,0.0,25.1,56.499489850890626,1.7421602325563978
7,9,4,0.0,0.0,0.0,25.0,56.1904252199261,7.336027505660092
7,9,5,55.2,486.3,19.3,24.8,72.75244527082472,0.7148819708651659
7,9,6,161.6,348.3,68.5,29.9,54.60770041570584,0.3979986776097813
7,9,7,140.1,173.0,60.7,28.4,66.67790179873495,1.807048914793844
7,9,8,184.4,161.2,82.0,28.6,73.82812003385718,1.5329171306869482
7,9,9,219.7,192.0,69.3,29.0,53.71931290978409,4.113543414752099
7,9,10,228.6,156.9,88.4,30.8,59.52502790138244,1.9886012365918275
7,9,11,297.4,173.3,131.4,34.8,77.28691774909701,1.0863507318421401
7,9,12,195.8,137.5,62.1,32.0,62.28976155149246,2.2753446101130295
7,9,13,306.0,196.5,122.3,31.6,63.73749842068927,1.2718470708178888
7,9,14,255.2,138.7,137.5,32.4,55.92746076031672,4.2634817562646425
7,9,15,135.6,130.2,41.8,30.8,66.8705083043224,1.187711855900668
7,9,16,143.8,124.1,74.5,29.8,59.603573863144156,4.5567489891984465
7,9,17,160.9,202.8,85.2,30.9,41.67897062120139,3.4388928212681296
7,9,18,29.2,92.6,12.6,29.0,56.44767466017183,1.283487766330401
7,9,19,0.0,0.0,0.0,25.6,48.16821209780217,2.516271754331653
7,9,20,0.0,0.0,0.0,24.1,61.12240964272545,0.9074523688479897
7,9,21,0.0,0.0,0.0,25.1,50.83160902941121,8.29258090541052
7,9,22,0.0,0.0,0.0,25.7,64.7812846569248,5.106119596369826
7,9,23,0.0,0.0,0.0,21.7,60.44763420933796,0.7233019664310718
7,10,0,0.0,0.0,0.0,22.9,47.51990996421135,4.427752433181737
7,10,1,0.0,0.0,0.0,25.0,55.07461884386316,3.901928868547081
7,10,2,0.0,0.0,0.0,24.6,66.20562701631084,0.18540996920382305
7,10,3,0.0,0.0,0.0,27.3,71.47993035813965,1.0752129953972493
7,10,4,0.0,0.0,0.0,23.9,50.97578768726066,6.580067294860255
7,10,5,114.2,804.1,56.3,23.9,49.02559505058953,0.46474252795967425
7,10,6,75.0,176.5,28.2,27.9,79.50984940301055,0.6797018978990423
7,10,7,130.8,158.1,58.4,27.8,59.902320535049924,0.5119038283440445
7,10,8,202.7,165.9,97.5,31.7,60.91468935321973,1.08237298428031
7,10,9,221.6,163.5,93.7,28.3,52.60608944898351,0.26505559550453495
7,10,10,254.2,120.5,146.6,29.4,62.15220228540387,3.1111754339186355
7,10,11,301.0,145.8,161.4,34.0,77.15095676540176,5.64914771142883
7,10,12,290.4,176.3,119.3,30.4,62.543652688569324,0.1717356696803744
7,10,13,303.8,191.1,125.3,30.8,70.64963249139345,0.2762949550093843
7,10,14,256.2,186.2,98.1,29.0,60.28983856536326,0.3268282913286686
7,10,15,165.8,122.2,77.8,30.8,49.74196809376057,3.014954117498318
7,10,16,205.1,166.4,112.2,30.9,53.16763330707006,0.47202707722157033
7,10,17,104.3,142.2,51.3,29.6,48.82197824695171,3.2421257600903957
7,10,18,48.9,185.7,15.9,28.1,62.177865835866854,6.1161196590483105
7,10,19,0.0,0.0,0.0,26.8,72.2388879365,1.5279622130640378
7,10,20,0.0,0.0,0.0,25.8,61.610109421508234,2.2256549893658715
7,10,21,0.0,0.0,0.0,24.6,56.92218181369733,3.4187771777709908
7,10,22,0.0,0.0,0.0,22.6,52.103602477126266,0.9256983981091946
7,10,23,0.0,0.0,0.0,24.2,63.55445862845174,0.5860106904072953
7,11,0,0.0,0.0,0.0,22.8,47.61867947206376,5.846210395968372
7,11,1,0.0,0.0,0.0,22.6,48.65898921736946,1.3071108198340151
7,11,2,0.0,0.0,0.0,24.2,69.00163267640583,5.509465594321399
7,11,3,0.0,0.0,0.0,26.3,57.22264937659403,0.7086491696069765
7,11,4,0.0,0.0,0.0,26.3,57.02545806983317,0.5828173468772674
7,11,5,0.0,0.0,0.0,27.9,58.3093398368725,2.237148761849136
7,11,6,0.0,0.0,0.0,25.2,67.25871066745937,10.155426263101086
7,11,7,76.7,71.7,44.0,32.3,61.65502673024368,3.796052986838726
7,11,8,252.1,212.2,117.8,30.5,52.56918558334087,1.0845964941756046
7,11,9,154.0,95.1,79.7,30.0,52.929077830514984,9.342473093999882
7,11,10,228.1,142.6,100.9,30.8,58.048891891529664,0.33127402886871
7,11,11,314.5,142.9,177.8,32.0,63.022197426936415,0.9259364901975381
7,11,12,248.7,113.7,138.3,32.5,59.64490056502076,0.6859771739919798
7,11,13,228.4,144.8,93.2,31.5,58.75509813826915,1.5916098035367967
7,11,14,221.6,157.4,88.1,31.2,60.462835590601415,6.4624449889334565
7,11,15,179.8,146.8,74.1,30.4,59.637755949058175,0.08834137196641174
7,11,16,138.5,117.7,72.9,30.6,52.19617097436061,0.9292071492466685
7,11,17,93.3,147.9,38.3,27.5,71.07050912338775,5.924027999812233
7,11,18,33.8,100.4,16.1,26.1,55.176885448081656,0.4294427914407379
7,11,19,0.0,0.0,0.0,27.5,61.292205506840595,3.2434259821467655
7,11,20,0.0,0.0,0.0,25.2,39.3966475396163,7.046939417283937
7,11,21,0.0,0.0,0.0,24.6,57.84825711941686,0.017405326202414195
7,11,22,0.0,0.0,0.0,23.7,49.0041083658697,2.976053666087254
7,11,23,0.0,0.0,0.0,28.6,50.2097823030071,0.23226379414219933
7,12,0,0.0,0.0,0.0,23.0,84.22185946966783,0.0009906964907901862
7,12,1,0.0,0.0,0.0,21.0,62.49525900630859,1.8519635136273405
7,12,2,0.0,0.0,0.0,22.1,72.26022178048868,1.314390461926924
7,12,3,0.0,0.0,0.0,26.3,68.55303583320787,1.6903811271563007
7,12,4,0.0,0.0,0.0,28.0,69.83242881998065,0.7728487202249525
7,12,5,0.0,0.0,0.0,28.1,58.00928338406902,1.6169924838893315
7,12,6,68.8,165.9,25.3,28.3,76.0640201191153,5.853860932655427
7,12,7,168.0,158.5,95.9,28.0,68.46687298576492,1.171226842286608
7,12,8,177.7,154.2,80.3,30.4,60.41334951802303,1.784329737769185
7,12,9,263.0,208.3,100.4,31.2,62.632896244576095,0.8009878337734391
7,12,10,264.9,136.4,143.4,32.5,58.63267583537501,4.386837533333241
7,12,11,290.0,138.1,158.1,32.4,60.522391848663766,0.4620599950517852
7,12,12,281.0,161.8,124.1,36.0,59.563992649132565,1.4298318906477525
7,12,13,211.4,154.7,67.0,30.6,63.815336312364906,3.2297134172869386
7,12,14,253.2,140.5,134.1,30.0,77.39973801410464,1.2425540038433593
7,12,15,181.4,101.6,108.3,33.3,47.94785883041264,7.049445339941652
7,12,16,128.9,142.9,49.3,29.2,71.42354763508807,2.6580739190244786
7,12,17,134.6,248.2,42.4,26.3,56.31765516288732,1.9112984762627732
7,12,18,41.9,145.2,16.3,30.3,72.69663148264806,0.3650457465967627
7,12,19,0.0,0.0,0.0,24.7,56.665546369858404,2.9356065194439616
7,12,20,0.0,0.0,0.0,24.4,64.12753676540252,2.047838410364199
7,12,21,0.0,0.0,0.0,25.8,58.41155751204637,0.39097929594783354
7,12,22,0.0,0.0,0.0,23.7,42.69407876621741,2.714320733975397
7,12,23,0.0,0.0,0.0,21.9,77.38976876293987,0.4619156525062449
7,13,0,0.0,0.0,0.0,27.1,50.57246386478033,2.56357864921783
7,13,1,0.0,0.0,0.0,22.6,60.83882861156315,8.744634865171275
7,13,2,0.0,0.0,0.0,24.2,49.47578213824926,0.2474413529572629
7,13,3,0.0,0.0,0.0,24.9,46.629983485125464,0.9769953221032547
7,13,4,0.0,0.0,0.0,27.1,57.95060160310868,0.5080411069470604
7,13,5,37.0,342.2,14.2,26.5,54.06488737929728,3.0285925142713754
7,13,6,66.8,110.4,38.1,26.2,48.31184978693573,2.8592396979730674
7,13,7,213.2,248.6,100.5,29.0,59.645673852728144,3.0655406948464776
7,13,8,137.9,117.5,63.8,28.7,45.180932769021695,2.555441463439889
7,13,9,189.1,108.9,104.2,29.4,61.254737984145216,0.06455544662338761
7,13,10,288.1,134.2,168.7,30.1,58.7267318100252,2.064252367352829
7,13,11,263.6,140.3,129.6,32.2,35.19593965498722,0.14852737642939778
7,13,12,279.6,187.6,97.7,30.3,54.76890096950156,7.5147645371176575
7,13,13,221.7,163.9,68.8,32.7,64.68410010226754,0.20311835646138557
7,13,14,213.3,121.8,110.1,30.2,49.3645411504348,6.534675878813941
7,13,15,174.7,136.2,76.8,30.4,65.1179219443581,0.3028820012447382
7,13,16,245.8,255.1,103.9,32.0,64.32679209913579,0.775616041607482
7,13,17,135.0,190.2,64.6,29.9,49.82278573047795,0.5842059224518416
7,13,18,36.8,144.4,11.5,28.6,59.877176966940155,1.0645400281278712
7,13,19,0.0,0.0,0.0,27.4,68.24991083347656,5.197524620722277
7,13,20,0.0,0.0,0.0,26.2,51.235777695394844,0.8589789193582986
7,13,21,0.0,0.0,0.0,27.8,57.94189442418711,1.8375936663778756
7,13,22,0.0,0.0,0.0,22.4,71.50239117981141,0.7311417112620261
7,13,23,0.0,0.0,0.0,26.9,51.423679352407895,0.374698142020206
7,14,0,0.0,0.0,0.0,23.7,64.59158285802118,1.5058400035678252
7,14,1,0.0,0.0,0.0,22.0,49.20808891707726,3.5607859787264866
7,14,2,0.0,0.0,0.0,23.4,58.39038096804993,0.5886301259945521
7,14,3,0.0,0.0,0.0,22.7,64.46726714573896,0.917824498401216
7,14,4,0.0,0.0,0.0,27.0,35.95473210063293,0.6067718738626222
7,14,5,0.0,0.0,0.0,28.7,54.65676918881367,2.702457131890556
7,14,6,48.5,83.6,26.9,26.0,64.29331927186378,1.3043772870134327
7,14,7,116.5,112.0,65.8,30.2,62.25844109198397,0.7840171014591623
7,14,8,173.3,135.6,88.0,29.9,54.776216153628766,14.735843879877741
7,14,9,232.8,202.6,75.1,31.6,48.9541799441883,3.934686723010994
7,14,10,221.9,160.7,79.0,32.0,66.28464882194247,1.0868825343683848
7,14,11,232.3,155.7,83.7,31.8,56.77593262478184,3.925010720952823
7,14,12,210.3,104.0,109.5,29.5,65.45347201629005,9.69047165007758
7,14,13,300.4,129.7,179.5,34.6,63.802231355175074,0.1722793234667584
7,14,14,290.5,186.8,132.3,28.4,55.52581714431513,1.6009572729439634
7,14,15,179.8,160.6,64.5,33.6,70.7256174299465,0.9698405720282653
7,14,16,161.9,169.7,67.7,29.6,54.05722389963839,2.8420721357254197
7,14,17,100.7,139.8,49.0,30.7,71.90453974151903,6.640256875634456
7,14,18,62.8,153.0,36.3,30.4,73.21292530547531,2.7749786493211372
7,14,19,0.0,0.0,0.0,26.5,70.50114674490226,3.9834282281492337
7,14,20,0.0,0.0,0.0,25.3,58.194388466337024,2.674765505439873
7,14,21,0.0,0.0,0.0,20.9,85.47079144367989,3.7440851558376025
7,14,22,0.0,0.0,0.0,25.5,61.518444590892436,2.4503305452329585
7,14,23,0.0,0.0,0.0,24.3,62.4105647884646,0.36856384964384376
7,15,0,0.0,0.0,0.0,24.1,59.77938654761891,2.210019519319618
7,15,1,0.0,0.0,0.0,23.5,48.70233522943657,0.04523549737622882
7,15,2,0.0,0.0,0.0,23.7,72.95073237384764,0.06137614601813514
7,15,3,0.0,0.0,0.0,24.6,54.27596570336062,4.6332216577406875
7,15,4,0.0,0.0,0.0,26.7,69.19611026037313,0.02883544567352607
7,15,5,42.9,455.6,14.2,28.4,71.59553108318542,0.5456171488062258
7,15,6,71.7,191.7,22.4,28.3,66.03321380549286,0.09148669958722042
7,15,7,77.2,69.6,45.8,26.7,53.08030724101696,3.433264215678013
7,15,8,142.4,141.8,53.4,29.7,56.58921744487818,0.45010687141859884
7,15,9,220.3,134.2,116.0,30.7,33.22923819318679,0.944748569555427
7,15,10,285.5,199.6,108.2,32.1,58.83532343633405,1.269990781174777
7,15,11,248.2,145.6,109.4,31.9,68.02710187699984,0.7656367185100348
7,15,12,257.9,161.9,101.1,33.5,57.62494920918076,0.5725588919076343
7,15,13,313.5,209.8,118.1,30.6,54.09919707742672,0.6048918807287647
7,15,14,228.9,171.3,83.9,33.2,57.022530758905006,4.1181026100792995
7,15,15,317.9,264.6,128.0,30.2,72.15365970319019,3.4252445373052436
7,15,16,185.6,152.1,101.3,29.8,59.456343111065365,4.245794389425528
7,15,17,91.0,115.3,48.5,29.2,78.57916176408614,3.6381959409200357
7,15,18,42.7,115.0,22.9,28.0,54.29266495115277,0.30910045621568427
7,15,19,0.0,0.0,0.0,25.1,62.17231785131263,7.79059839806131
7,15,20,0.0,0.0,0.0,25.6,55.665980743729726,0.27448568325575906
7,15,21,0.0,0.0,0.0,22.0,80.7448641375799,3.112962031122798
7,15,22,0.0,0.0,0.0,22.7,61.7970531130936,0.23658346746677297
7,15,23,0.0,0.0,0.0,25.1,81.28076137201181,1.998327399686418
7,16,0,0.0,0.0,0.0,23.6,55.798724450976806,0.18996422643623054
7,16,1,0.0,0.0,0.0,25.5,75.27579175855062,2.8737715921838216
7,16,2,0.0,0.0,0.0,21.6,61.180033722734954,3.169625723905875
7,16,3,0.0,0.0,0.0,24.8,68.36655594545597,0.44822599379874767
7,16,4,0.0,0.0,0.0,25.3,47.8028902209095,0.03083708925047283
7,16,5,55.0,469.7,26.3,27.9,63.48413949209307,0.16146905178204668
7,16,6,136.0,323.2,53.5,30.0,49.308795620092994,1.3815048508909256
7,16,7,89.3,131.5,30.3,30.2,62.570964007050286,1.6482508021808981
7,16,8,122.9,104.5,57.5,30.2,44.816099469618464,0.5800604598495778
7,16,9,269.8,178.9,131.0,30.9,59.05916980428572,3.4860674603603083
7,16,10,279.9,217.7,86.7,30.4,70.95612037126705,0.8259903278404022
7,16,11,297.6,125.5,178.1,31.3,65.47553878994205,6.605657770463106
7,16,12,279.7,186.7,99.0,31.3,47.660499504091156,0.9127921809084684
7,16,13,253.4,145.5,117.9,31.8,41.01613617162903,0.8456256070541359
7,16,14,273.5,217.7,89.5,31.6,64.96944580460769,2.104039771597095
7,16,15,247.8,161.6,132.0,32.5,75.81198795358412,8.203666493544949
7,16,16,201.2,238.0,69.4,29.7,50.36053963129833,0.47800475824265254
7,16,17,54.2,79.9,24.9,30.2,80.97404078176362,3.4803173204504247
7,16,18,112.4,379.7,47.4,30.9,59.935067118309995,0.35486779430102156
7,16,19,0.0,0.0,0.0,27.9,40.413064663256336,0.9212770318098161
7,16,20,0.0,0.0,0.0,26.3,44.39119643286498,0.9649763600168413
7,16,21,0.0,0.0,0.0,23.1,67.69949149371412,4.45038694211531
7,16,22,0.0,0.0,0.0,25.0,61.29568040835034,1.890686623391994
7,16,23,0.0,0.0,0.0,23.3,74.82220965793263,0.0532498546473331
7,17,0,0.0,0.0,0.0,24.3,48.01875233301814,3.7059534547938053
7,17,1,0.0,0.0,0.0,24.2,61.1849479816378,1.3515298116814976
7,17,2,0.0,0.0,0.0,25.2,60.067610613883566,5.9385325738206705
7,17,3,0.0,0.0,0.0,25.0,58.56985476942758,0.5553819118077398
7,17,4,0.0,0.0,0.0,27.4,56.17392771353008,0.890095726432183
7,17,5,0.0,0.0,0.0,28.8,56.37300624461519,1.457392443277793
7,17,6,148.6,350.6,59.8,30.5,61.74645824280375,2.1662890838935396
7,17,7,137.4,169.0,61.8,29.8,63.02581027838216,1.0209890762996547
7,17,8,182.6,122.1,106.3,29.2,62.52572850103243,7.256730523892584
7,17,9,182.1,123.9,86.1,30.8,72.0598750890712,0.27127941575431463
7,17,10,244.8,124.3,134.7,30.6,47.98721487711279,0.3756598012010767
7,17,11,255.7,173.6,90.5,33.0,41.88316465495264,0.001900317340119093
7,17,12,237.5,124.7,117.0,33.4,70.16965054387865,2.9991168780700717
7,17,13,217.1,105.6,118.8,34.3,50.56474959091008,1.6457718961841996
7,17,14,311.8,161.2,175.6,31.8,56.205241813848225,7.261876581343004
7,17,15,238.8,156.0,127.2,34.2,53.87900360117223,6.0910516519972155
7,17,16,68.2,78.0,25.1,31.3,53.66487677908228,0.2934382955301569
7,17,17,93.5,146.0,40.0,29.0,45.417359617750755,2.2252051122324628
7,17,18,54.5,214.7,18.0,27.2,54.30472412265285,14.868612715507599
7,17,19,0.0,0.0,0.0,26.1,66.49331112279532,0.9407609773336812
7,17,20,0.0,0.0,0.0,26.4,59.960685603900245,3.171264855137967
7,17,21,0.0,0.0,0.0,24.0,65.04507128506914,1.6323215559833821
7,17,22,0.0,0.0,0.0,26.0,55.03918002555152,5.07504919747667
7,17,23,0.0,0.0,0.0,25.1,69.0284599078193,0.0031368465431739437
7,18,0,0.0,0.0,0.0,25.6,54.91638124656465,0.6356425063542297
7,18,1,0.0,0.0,0.0,22.4,38.914426994741056,1.118602590028184
7,18,2,0.0,0.0,0.0,22.0,63.16623792926297,8.009894648875735
7,18,3,0.0,0.0,0.0,25.2,67.6738476902868,0.049592397630011206
7,18,4,0.0,0.0,0.0,30.3,54.40760987580773,4.039273645886526
7,18,5,66.2,654.8,28.8,27.6,71.99206267408414,0.005791260943739897
7,18,6,102.3,267.7,35.0,30.1,51.4930781229517,4.186827599672444
7,18,7,123.4,184.9,41.1,29.1,66.70726812867333,0.14128525012081197
7,18,8,228.1,179.8,116.0,27.4,77.4477594215715,0.8321647472062227
7,18,9,239.2,133.7,135.8,30.4,60.367309843715496,2.323480920964483
7,18,10,306.4,193.9,134.8,33.0,57.735169139769745,0.4326437273936795
7,18,11,303.0,136.6,173.1,31.0,58.94328324525935,0.3653664317237979
7,18,12,298.5,126.7,176.1,33.4,76.28295386951797,3.567832495912854
7,18,13,269.4,122.5,155.6,31.1,64.02782573791177,1.9224417192936951
7,18,14,303.1,165.7,163.2,31.4,81.44202677218672,2.0910536736014658
7,18,15,230.8,156.7,118.8,31.4,62.79251387944021,2.3587476581139573
7,18,16,153.0,169.7,59.4,29.5,53.46203340096256,3.2458263718202423
7,18,17,39.3,68.4,14.3,27.2,54.1649306478679,2.254154470950918
7,18,18,40.1,97.8,23.6,29.3,60.616072654929475,3.3046974401568567
7,18,19,0.0,0.0,0.0,24.3,39.58677384030314,7.06823406266362
7,18,20,0.0,0.0,0.0,25.9,55.25010163279372,3.5999628166166024
7,18,21,0.0,0.0,0.0,25.9,55.47202165950232,1.0441617857152976
7,18,22,0.0,0.0,0.0,24.6,62.39789755418867,0.7263980781668631
7,18,23,0.0,0.0,0.0,26.2,79.4181822040145,5.282888446941167
7,19,0,0.0,0.0,0.0,22.8,60.54816488409179,1.2489287774032691
7,19,1,0.0,0.0,0.0,21.1,40.77340912873635,5.082055988020269
7,19,2,0.0,0.0,0.0,25.8,50.86092350123039,0.19853210552834344
7,19,3,0.0,0.0,0.0,24.4,62.62287861870914,2.699988903970895
7,19,4,0.0,0.0,0.0,23.4,60.929947596786974,1.2881099647724175
7,19,5,8.6,83.3,4.0,25.1,76.24455522312584,0.6030047045799904
7,19,6,166.1,356.2,77.2,28.1,69.60077298371374,2.62929514415323
7,19,7,80.9,73.8,48.2,28.8,69.30115473777717,0.4362722902784114
7,19,8,122.3,115.2,50.6,29.3,57.828669078474896,1.2882666757470542
7,19,9,206.1,164.6,79.0,33.5,70.99121036550878,1.0938312126312715
7,19,10,303.7,172.1,151.5,31.8,51.04076873802708,6.0058370225975395
7,19,11,202.6,130.7,78.4,29.4,69.68294309293736,3.2033390220812215
7,19,12,250.2,113.5,140.7,32.7,57.175810968426326,5.501320235992865
7,19,13,261.2,195.7,79.5,32.9,45.52006594039474,3.49943911307005
7,19,14,272.3,222.2,85.1,34.0,65.93236700614874,0.4442201174450772
7,19,15,176.7,124.2,88.0,33.9,73.97543618614387,1.5837073215417632
7,19,16,181.4,166.1,90.0,25.4,55.93398128684037,0.20377619911174275
7,19,17,98.4,137.1,48.5,30.4,75.6276175024346,0.26403421392818804
7,19,18,0.0,0.0,0.0,24.2,43.44059085678454,0.596748554914011
7,19,19,0.0,0.0,0.0,27.6,48.03206763223638,1.7656463590744444
7,19,20,0.0,0.0,0.0,23.2,58.53273958247862,1.8034459145967006
7,19,21,0.0,0.0,0.0,26.9,56.29236114072306,3.142538944927228
7,19,22,0.0,0.0,0.0,26.3,53.32866613940776,0.6069141860987045
7,19,23,0.0,0.0,0.0,23.4,61.33677718818223,1.7009621775545767
7,20,0,0.0,0.0,0.0,24.8,54.714095421696456,3.8142589856483533
7,20,1,0.0,0.0,0.0,23.8,56.41025336197266,1.7924499253183621
7,20,2,0.0,0.0,0.0,24.9,62.78425070350371,3.3504108571512714
7,20,3,0.0,0.0,0.0,23.5,53.324631175286385,2.55028040485539
7,20,4,0.0,0.0,0.0,26.9,58.939818386810266,2.1670568088894875
7,20,5,0.0,0.0,0.0,26.8,53.5446095364041,1.9519340132730174
7,20,6,63.7,115.3,35.1,27.0,47.9437958323997,5.212094060975346
7,20,7,204.6,273.3,83.8,29.4,67.63702174673703,1.1328597626639643
7,20,8,189.4,188.4,72.4,30.9,77.07794440842014,4.438493854317153
7,20,9,243.2,155.6,123.2,28.1,70.64571995073916,2.5838418386320603
7,20,10,186.9,92.8,104.9,31.2,63.31716081861317,3.115083046680085
7,20,11,300.8,210.4,101.1,32.7,53.584715572640334,0.7392533890621362
7,20,12,232.2,150.6,87.0,30.0,57.130812758172596,4.266740674289922
7,20,13,286.9,216.4,86.1,33.2,70.57021260467329,1.9183880497443229
7,20,14,260.2,181.3,107.6,30.9,37.18513232976585,0.9949010372716937
7,20,15,244.3,138.6,145.5,28.4,56.36739775606149,0.2776216494060487
7,20,16,133.7,121.6,66.9,27.5,67.34115919744266,1.8155716333160887
7,20,17,110.5,161.2,52.1,29.7,48.61719617815496,2.6184175914782326
7,20,18,72.0,174.4,43.2,27.6,64.23388284245537,0.12635259714685113
7,20,19,0.0,0.0,0.0,25.4,63.76989270765689,0.6297202519678357
7,20,20,0.0,0.0,0.0,25.3,45.456675697375076,1.7513591586619728
7,20,21,0.0,0.0,0.0,23.2,60.86978110142934,2.2011512225271703
7,20,22,0.0,0.0,0.0,23.3,53.8255473199848,0.7579920531714035
7,20,23,0.0,0.0,0.0,24.3,64.16098675883534,2.5420078274883853
7,21,0,0.0,0.0,0.0,23.8,66.69788685891264,1.491695141687356
7,21,1,0.0,0.0,0.0,28.7,63.98938933773151,2.380627893262919
7,21,2,0.0,0.0,0.0,22.5,60.725923242430966,1.695752597809915
7,21,3,0.0,0.0,0.0,25.0,62.888712724225726,0.13525109705644348
7,21,4,0.0,0.0,0.0,23.9,48.23934911083995,5.335024202678536
7,21,5,0.0,0.0,0.0,28.2,59.692482161367764,4.983857889399955
7,21,6,53.6,113.1,25.8,27.4,52.035167532779944,1.1047275397025251
7,21,7,72.6,71.2,41.3,28.5,70.3153875348705,6.511571598759503
7,21,8,184.0,146.6,93.2,29.6,66.83238155981441,3.2383943991279995
7,21,9,215.1,174.2,80.9,31.6,66.8040135011987,5.1659569314465426
7,21,10,230.2,160.6,88.5,33.4,77.13491555763981,3.3353450922170698
7,21,11,269.8,133.1,143.6,31.8,56.70022535199651,1.4291989782435897
7,21,12,295.8,183.2,119.3,31.2,54.5099264778915,2.0684254498393835
7,21,13,293.7,205.6,103.1,31.3,56.46397283742557,1.0828208893977247
7,21,14,179.9,128.3,71.9,30.3,43.97763592161796,0.30344765234936766
7,21,15,216.8,179.7,88.8,28.0,44.76416879153992,1.1043267026310177
7,21,16,163.5,122.5,96.3,31.0,66.21103008968112,2.6382526862943383
7,21,17,110.0,143.3,58.4,31.0,46.04859869076172,2.8615629136200575
7,21,18,63.8,265.6,20.4,26.8,49.250874349899405,1.3116215650458347
7,21,19,0.0,0.0,0.0,27.3,58.9828012289504,0.12916999017463193
7,21,20,0.0,0.0,0.0,27.0,55.87772397262333,1.0483608071837152
7,21,21,0.0,0.0,0.0,24.4,68.85652357796067,5.609946588697053
7,21,22,0.0,0.0,0.0,25.8,60.60461305001495,2.548920197810278
7,21,23,0.0,0.0,0.0,21.4,52.015313208278,1.4412164762639699
